DL_BDTG_B_1000_3_20_0.01_1_0.25,0.6307760940628552,0.6338065348633561
DL_BDTG_B_1000_3_20_0.01_1_0.5,0.627620878809647,0.6326868999711105
DL_BDTG_B_1000_3_20_0.01_1_1,0.6248054083253811,0.6296342161795916
DL_BDTG_B_1000_3_20_0.01_5_0.25,0.6220997612083776,0.6288691396457932
DL_BDTG_B_1000_3_20_0.01_5_0.5,0.6187134920124674,0.6267739425384018
DL_BDTG_B_1000_3_20_0.01_5_1,0.6168345934254832,0.6228236064486445
DL_BDTG_B_1000_3_20_0.01_10_0.25,0.6117202185200503,0.6219414022067128
DL_BDTG_B_1000_3_20_0.01_10_0.5,0.608511916325475,0.6195733661924562
DL_BDTG_B_1000_3_20_0.01_10_1,0.6063546491201031,0.6172197141424601
DL_BDTG_B_1000_3_20_0.05_1_0.25,0.6606193507848508,0.6488368934631479
DL_BDTG_B_1000_3_20_0.05_1_0.5,0.6602309531784781,0.651278360313873
DL_BDTG_B_1000_3_20_0.05_1_1,0.660851156155391,0.6509766480644257
DL_BDTG_B_1000_3_20_0.05_5_0.25,0.6498432591442243,0.6465956475922802
DL_BDTG_B_1000_3_20_0.05_5_0.5,0.6466911339736596,0.6458995516772017
DL_BDTG_B_1000_3_20_0.05_5_1,0.6487728284353484,0.6449539931149273
DL_BDTG_B_1000_3_20_0.05_10_0.25,0.6336278796421723,0.6362968023444515
DL_BDTG_B_1000_3_20_0.05_10_0.5,0.6335911784443541,0.6385576221916963
DL_BDTG_B_1000_3_20_0.05_10_1,0.6307136189240397,0.6346416181826905
DL_BDTG_B_1000_3_20_0.1_1_0.25,0.6775833555782805,0.6482544527593719
DL_BDTG_B_1000_3_20_0.1_1_0.5,0.6783766189962148,0.6521968686234657
DL_BDTG_B_1000_3_20_0.1_1_1,0.6779588411455337,0.6522271297905566
DL_BDTG_B_1000_3_20_0.1_5_0.25,0.6619957328795705,0.6472126376059649
DL_BDTG_B_1000_3_20_0.1_5_0.5,0.6607063992167512,0.6460935062733014
DL_BDTG_B_1000_3_20_0.1_5_1,0.6607790927488939,0.6482047830225088
DL_BDTG_B_1000_3_20_0.1_10_0.25,0.6451818014208293,0.6380415827721432
DL_BDTG_B_1000_3_20_0.1_10_0.5,0.6436790060403436,0.6407648984371511
DL_BDTG_B_1000_3_20_0.1_10_1,0.643825761896417,0.6385767112910219
DL_BDTG_B_1000_4_20_0.01_1_0.25,0.6440064385251396,0.6423371252213119
DL_BDTG_B_1000_4_20_0.01_1_0.5,0.6415507883225481,0.6412266555798323
DL_BDTG_B_1000_4_20_0.01_1_1,0.6384883800430822,0.6384019137860686
DL_BDTG_B_1000_4_20_0.01_5_0.25,0.6289678429764479,0.6345152806533497
DL_BDTG_B_1000_4_20_0.01_5_0.5,0.6257591391740711,0.6326009167445082
DL_BDTG_B_1000_4_20_0.01_5_1,0.6238258611824339,0.6301606120956454
DL_BDTG_B_1000_4_20_0.01_10_0.25,0.6131966277438847,0.6237112816441235
DL_BDTG_B_1000_4_20_0.01_10_0.5,0.61054389115249,0.6210551415174181
DL_BDTG_B_1000_4_20_0.01_10_1,0.6082581419395642,0.6193184189970844
DL_BDTG_B_1000_4_20_0.05_1_0.25,0.6825296698951315,0.6499538708407352
DL_BDTG_B_1000_4_20_0.05_1_0.5,0.6832598365268681,0.653848627947158
DL_BDTG_B_1000_4_20_0.05_1_1,0.6827097711611485,0.6525251611841747
DL_BDTG_B_1000_4_20_0.05_5_0.25,0.6603308301900288,0.6490082055381713
DL_BDTG_B_1000_4_20_0.05_5_0.5,0.6572422664842861,0.648104561123829
DL_BDTG_B_1000_4_20_0.05_5_1,0.6579503643415396,0.6484612846874974
DL_BDTG_B_1000_4_20_0.05_10_0.25,0.6370236136792019,0.638972391914449
DL_BDTG_B_1000_4_20_0.05_10_0.5,0.6366798096110031,0.6398231664538646
DL_BDTG_B_1000_4_20_0.05_10_1,0.6337712749095362,0.6356683593759241
DL_BDTG_B_1000_4_20_0.1_1_0.25,0.7046253508161473,0.6458607803554509
DL_BDTG_B_1000_4_20_0.1_1_0.5,0.7092380877816487,0.6513995669826871
DL_BDTG_B_1000_4_20_0.1_1_1,0.7088811213862718,0.6525144380037379
DL_BDTG_B_1000_4_20_0.1_5_0.25,0.6733016450066196,0.6468120744577466
DL_BDTG_B_1000_4_20_0.1_5_0.5,0.6750016210814282,0.6457634177991334
DL_BDTG_B_1000_4_20_0.1_5_1,0.673670290701011,0.6491705655716269
DL_BDTG_B_1000_4_20_0.1_10_0.25,0.6470159084445088,0.6384573007510944
DL_BDTG_B_1000_4_20_0.1_10_0.5,0.6474724505659567,0.6425733658776319
DL_BDTG_B_1000_4_20_0.1_10_1,0.6467185040756968,0.6396113988601838
DL_BDTG_B_1000_5_20_0.01_1_0.25,0.6550202210094797,0.6469516168050343
DL_BDTG_B_1000_5_20_0.01_1_0.5,0.6525919414306448,0.6459466628936302
DL_BDTG_B_1000_5_20_0.01_1_1,0.6503569167444648,0.644757242792076
DL_BDTG_B_1000_5_20_0.01_5_0.25,0.6320888419976674,0.637056553997746
DL_BDTG_B_1000_5_20_0.01_5_0.5,0.6299621331322381,0.6360738176801182
DL_BDTG_B_1000_5_20_0.01_5_1,0.6272331866287468,0.6330628273388117
DL_BDTG_B_1000_5_20_0.01_10_0.25,0.6135692770855845,0.6239706501343907
DL_BDTG_B_1000_5_20_0.01_10_0.5,0.6108186928933581,0.6213899389575153
DL_BDTG_B_1000_5_20_0.01_10_1,0.608684908080648,0.6196475889166588
DL_BDTG_B_1000_5_20_0.05_1_0.25,0.7056294600743499,0.6516712633395612
DL_BDTG_B_1000_5_20_0.05_1_0.5,0.7069762112000292,0.6508389211497811
DL_BDTG_B_1000_5_20_0.05_1_1,0.7043364266178471,0.6536833061380436
DL_BDTG_B_1000_5_20_0.05_5_0.25,0.6650567222930972,0.6491808846841309
DL_BDTG_B_1000_5_20_0.05_5_0.5,0.6644050861935755,0.6495032320267501
DL_BDTG_B_1000_5_20_0.05_5_1,0.6632208913282833,0.6486438333510697
DL_BDTG_B_1000_5_20_0.05_10_0.25,0.6366629610256336,0.6380660200205994
DL_BDTG_B_1000_5_20_0.05_10_0.5,0.6370228194303369,0.6398970894570027
DL_BDTG_B_1000_5_20_0.05_10_1,0.6336910279384241,0.6352898879908832
DL_BDTG_B_1000_5_20_0.1_1_0.25,0.7353660004910517,0.6379288475301031
DL_BDTG_B_1000_5_20_0.1_1_0.5,0.7409228985446391,0.6483963230789667
DL_BDTG_B_1000_5_20_0.1_1_1,0.7402980009755729,0.6530653317940602
DL_BDTG_B_1000_5_20_0.1_5_0.25,0.681834017875483,0.6463661976361215
DL_BDTG_B_1000_5_20_0.1_5_0.5,0.6831246694094663,0.6486520650429699
DL_BDTG_B_1000_5_20_0.1_5_1,0.6825150812891944,0.6513875238356768
DL_BDTG_B_1000_5_20_0.1_10_0.25,0.6478907187265028,0.6397195875742485
DL_BDTG_B_1000_5_20_0.1_10_0.5,0.6479630601023137,0.6419242010130813
DL_BDTG_B_1000_5_20_0.1_10_1,0.6481705797924265,0.6398266233193015
DL_BDTG_B_1000_6_20_0.01_1_0.25,0.6645970670552138,0.6508042730432733
DL_BDTG_B_1000_6_20_0.01_1_0.5,0.6626195032097674,0.6491229315650916
DL_BDTG_B_1000_6_20_0.01_1_1,0.6606113265592982,0.6477506406456449
DL_BDTG_B_1000_6_20_0.01_5_0.25,0.6338369603500283,0.6381085905364249
DL_BDTG_B_1000_6_20_0.01_5_0.5,0.6316427305640557,0.637143639944216
DL_BDTG_B_1000_6_20_0.01_5_1,0.629085692110417,0.6342120276546084
DL_BDTG_B_1000_6_20_0.01_10_0.25,0.6135692770855845,0.6239706501343907
DL_BDTG_B_1000_6_20_0.01_10_0.5,0.6108186928933581,0.6213899389575153
DL_BDTG_B_1000_6_20_0.01_10_1,0.6087099239071033,0.6196777718707202
DL_BDTG_B_1000_6_20_0.05_1_0.25,0.728336391392473,0.6477249714139913
DL_BDTG_B_1000_6_20_0.05_1_0.5,0.7280488873284539,0.6535117125213775
DL_BDTG_B_1000_6_20_0.05_1_1,0.7275169509867642,0.6541176687910607
DL_BDTG_B_1000_6_20_0.05_5_0.25,0.668417036858386,0.6513513502311488
DL_BDTG_B_1000_6_20_0.05_5_0.5,0.6674060417780392,0.6500204984381457
DL_BDTG_B_1000_6_20_0.05_5_1,0.6665840289577867,0.6492190514080461
DL_BDTG_B_1000_6_20_0.05_10_0.25,0.6366629610256336,0.6380660200205994
DL_BDTG_B_1000_6_20_0.05_10_0.5,0.6369122922754241,0.639838351947171
DL_BDTG_B_1000_6_20_0.05_10_1,0.6336910279384241,0.6352898879908832
DL_BDTG_B_1000_6_20_0.1_1_0.25,0.7676321079143432,0.6434848947622313
DL_BDTG_B_1000_6_20_0.1_1_0.5,0.7726386379134738,0.6505603097509038
DL_BDTG_B_1000_6_20_0.1_1_1,0.771992727190784,0.648915774372786
DL_BDTG_B_1000_6_20_0.1_5_0.25,0.6851714473452744,0.6468604574476716
DL_BDTG_B_1000_6_20_0.1_5_0.5,0.6869469211469005,0.6469996362245081
DL_BDTG_B_1000_6_20_0.1_5_1,0.6868566653322176,0.6487920221774874
DL_BDTG_B_1000_6_20_0.1_10_0.25,0.6478907187265028,0.6397195875742485
DL_BDTG_B_1000_6_20_0.1_10_0.5,0.6479630601023137,0.6419242010130813
DL_BDTG_B_1000_6_20_0.1_10_1,0.6481705797924265,0.6398266233193015
DL_BDTG_B_1500_3_20_0.01_1_0.25,0.639243188006192,0.6404547153380291
DL_BDTG_B_1500_3_20_0.01_1_0.5,0.6377039448359878,0.6402864394724079
DL_BDTG_B_1500_3_20_0.01_1_1,0.6356687346564772,0.6387980649774195
DL_BDTG_B_1500_3_20_0.01_5_0.25,0.6300172029181834,0.6355526364372707
DL_BDTG_B_1500_3_20_0.01_5_0.5,0.6276271155443555,0.6343296218987694
DL_BDTG_B_1500_3_20_0.01_5_1,0.6259845463850329,0.6314074935449856
DL_BDTG_B_1500_3_20_0.01_10_0.25,0.6190914317652016,0.6288419948302556
DL_BDTG_B_1500_3_20_0.01_10_0.5,0.6171225391027395,0.6278804217470633
